,loss,accuracy,val_loss,val_accuracy
46,1.825944185256958,0.3527965545654297,2.079875946044922,0.2948403060436249
47,1.8653799295425415,0.35033804178237915,2.034008026123047,0.3194103240966797
48,1.8215540647506714,0.3534111976623535,2.0491557121276855,0.3366093337535858
49,1.836653709411621,0.3601720929145813,2.0093960762023926,0.32923832535743713
50,1.804863691329956,0.3601720929145813,2.0536651611328125,0.29729729890823364
51,1.7987325191497803,0.3749231696128845,2.0664103031158447,0.34152334928512573
52,1.788460612297058,0.38414260745048523,2.038402795791626,0.3366093337535858
53,1.7441160678863525,0.3835279643535614,2.0257627964019775,0.3316953182220459
54,1.7285430431365967,0.3995082974433899,2.0388669967651367,0.3366093337535858
55,1.7335855960845947,0.3779963254928589,2.061532497406006,0.3366093337535858
56,1.752708077430725,0.37553781270980835,1.9940245151519775,0.32186731696128845
57,1.7017195224761963,0.4050399363040924,2.0405733585357666,0.3243243098258972
58,1.6978963613510132,0.4081130921840668,2.100886821746826,0.3194103240966797
59,1.695052146911621,0.3958205282688141,2.0176517963409424,0.3243243098258972
60,1.6978154182434082,0.39704978466033936,2.11623215675354,0.2678132653236389
61,1.6710294485092163,0.412415474653244,2.04195237159729,0.33415234088897705
62,1.6495411396026611,0.4216349124908447,2.0316643714904785,0.29729729890823364
63,1.6369963884353638,0.4154886305332184,2.069197177886963,0.30221131443977356
64,1.6437920331954956,0.42347878217697144,2.0245957374572754,0.3194103240966797
65,1.6153219938278198,0.44191762804985046,2.0511257648468018,0.34152334928512573
66,1.5960822105407715,0.44683465361595154,2.0503814220428467,0.33415234088897705
67,1.5877728462219238,0.43085432052612305,2.010094404220581,0.3366093337535858
68,1.5740580558776855,0.45236632227897644,2.0394320487976074,0.31449630856513977
69,1.5449362993240356,0.4640442430973053,2.0770907402038574,0.3243243098258972
70,1.5339261293411255,0.46342962980270386,2.0895273685455322,0.3366093337535858
71,1.5531483888626099,0.4658881425857544,2.0393033027648926,0.32678133249282837
72,1.4856541156768799,0.48125383257865906,2.0576295852661133,0.32186731696128845
73,1.4775733947753906,0.4751075506210327,2.059528112411499,0.33415234088897705
74,1.4415245056152344,0.4843269884586334,2.1026759147644043,0.3316953182220459
75,1.4276937246322632,0.4978488087654114,2.1704070568084717,0.3366093337535858
76,1.461766004562378,0.47940996289253235,2.0892696380615234,0.3169533312320709
77,1.3970810174942017,0.5095267295837402,2.19311785697937,0.32678133249282837
78,1.4008578062057495,0.49907806515693665,2.1219325065612793,0.3316953182220459
79,1.3577141761779785,0.5310387015342712,2.183539628982544,0.3439803421497345
80,1.3808894157409668,0.5039950609207153,2.1504642963409424,0.3316953182220459
81,1.3411742448806763,0.5298094749450684,2.353888511657715,0.2948403060436249
82,1.3469265699386597,0.516287624835968,2.125582695007324,0.3243243098258972
83,1.2870538234710693,0.542102038860321,2.2459049224853516,0.3366093337535858
84,1.2803796529769897,0.5396435260772705,2.1749107837677,0.3488943576812744
85,1.2610646486282349,0.5642286539077759,2.2115602493286133,0.32923832535743713
86,1.2287065982818604,0.563614010810852,2.3076252937316895,0.30221131443977356
87,1.2138618230819702,0.5795943737030029,2.3440966606140137,0.3243243098258972
88,1.1810916662216187,0.5937308073043823,2.2978668212890625,0.33415234088897705
89,1.1838427782058716,0.5820528864860535,2.2607626914978027,0.33415234088897705
90,1.1306484937667847,0.612169623374939,2.439876079559326,0.3390663266181946
91,1.1385897397994995,0.5875844955444336,2.325683832168579,0.3071253001689911
92,1.1331278085708618,0.5912722945213318,2.4106924533843994,0.3439803421497345
93,1.113767147064209,0.595574676990509,2.474843978881836,0.3366093337535858
94,1.0961928367614746,0.6078672409057617,2.4018449783325195,0.3636363744735718
95,1.053099513053894,0.6158574223518372,2.4485132694244385,0.31449630856513977
96,0.9999932646751404,0.6410571336746216,2.5747733116149902,0.30958232283592224
97,1.0222587585449219,0.6392132639884949,2.482595443725586,0.312039315700531
98,0.9631929397583008,0.6545789837837219,2.432264804840088,0.3169533312320709
99,0.9442856907844543,0.6625691652297974,2.497168779373169,0.312039315700531
